countryiso3code,date,value
CAN,1996.0,66.074
CAN,1997.0,63.241
CAN,1998.0,62.681
CAN,1999.0,61.623
CAN,2000.0,61.045
CAN,2001.0,59.333
CAN,2002.0,59.461
CAN,2003.0,58.285
CAN,2004.0,57.038
CAN,2005.0,57.101
CAN,2006.0,55.857
CAN,2007.0,55.455
CAN,2008.0,55.879
CAN,2009.0,54.772
CAN,2010.0,52.65
CAN,2011.0,52.681
CAN,2012.0,52.471
CAN,2013.0,51.026
CAN,2014.0,51.45
CAN,2015.0,50.806
CAN,2016.0,51.654
CAN,2017.0,50.932
CAN,2018.0,50.202
CAN,2019.0,0.0
CAN,2020.0,0.0
CEB,1990.0,106.604575680977
CEB,1991.0,107.625311510845
CEB,1992.0,106.484729053743
CEB,1993.0,105.478615837727
CEB,1994.0,105.414395018464
CEB,1995.0,104.446039278961
CEB,1996.0,100.325086522066
CEB,1997.0,100.666179315756
CEB,1998.0,98.2509378688619
CEB,1999.0,97.2601054590409
CEB,2000.0,94.6074977330916
CEB,2001.0,92.7972873009249
CEB,2002.0,90.0203113875789
CEB,2003.0,89.1861279148755
CEB,2004.0,87.2857931414071
CEB,2005.0,86.8055871225218
CEB,2006.0,85.6240373731383
CEB,2007.0,84.9079742891498
CEB,2008.0,82.2512386865908
CEB,2009.0,80.1141862323535
CEB,2010.0,76.7193870763529
CEB,2011.0,75.3548899697878
CEB,2012.0,73.467176872238
CEB,2013.0,71.6876897325303
CEB,2014.0,69.7699119366869
CEB,2015.0,69.1223226317997
CEB,2016.0,67.3956825979378
CEB,2017.0,66.7136812640658
CEB,2018.0,63.0327720066484
CEB,2019.0,0.0
CEB,2020.0,0.0
CHE,1990.0,62.312
CHE,1991.0,62.39
CHE,1992.0,61.222
CHE,1993.0,60.83
CHE,1994.0,61.027
CHE,1995.0,61.514
CHE,1996.0,57.374
CHE,1997.0,57.52
CHE,1998.0,55.17
CHE,1999.0,53.69
CHE,2000.0,53.915
CHE,2001.0,51.67
CHE,2002.0,51.977
CHE,2003.0,50.145
CHE,2004.0,47.738
CHE,2005.0,46.004
CHE,2006.0,46.738
CHE,2007.0,45.549
CHE,2008.0,42.969
CHE,2009.0,42.165
CHE,2010.0,42.675
CHE,2011.0,40.045
CHE,2012.0,39.904
CHE,2013.0,38.848
CHE,2014.0,36.652
CHE,2015.0,36.484
CHE,2016.0,35.896
CHE,2017.0,34.265
CHE,2018.0,35.152
CHE,2019.0,0.0
CHE,2020.0,0.0
CHI,1990.0,69.962
CHI,1991.0,68.48
CHI,1992.0,66.999
CHI,1993.0,66.014
CHI,1994.0,65.028
CHI,1995.0,64.043
CHI,1996.0,63.058
CHI,1997.0,62.072
CHI,1998.0,60.729
CHI,1999.0,59.386
CHI,2000.0,58.043
CHI,2001.0,56.7
CHI,2002.0,55.357
CHI,2003.0,53.938
CHI,2004.0,52.519
CHI,2005.0,51.099
CHI,2006.0,49.68
CHI,2007.0,48.261
CHI,2008.0,47.502
CHI,2009.0,46.744
CHI,2010.0,45.985
CHI,2011.0,45.227
CHI,2012.0,44.468
CHI,2013.0,43.822
CHI,2014.0,43.176
CHI,2015.0,42.53
CHI,2016.0,41.885
CHI,2017.0,41.239
CHI,2018.0,32.505
CHI,2019.0,32.015
CHI,2020.0,0.0
CHL,1990.0,97.234
CHL,1991.0,94.483
CHL,1992.0,91.732
CHL,1993.0,89.424
CHL,1994.0,87.116
CHL,1995.0,84.809
CHL,1996.0,82.501
CHL,1997.0,80.193
CHL,1998.0,78.641
CHL,1999.0,77.088
CHL,2000.0,75.536
CHL,2001.0,73.983
CHL,2002.0,72.431
CHL,2003.0,72.181
CHL,2004.0,71.93
CHL,2005.0,71.68
CHL,2006.0,71.43
CHL,2007.0,71.179
CHL,2008.0,70.921
CHL,2009.0,70.663
CHL,2010.0,70.405
CHL,2011.0,70.146
CHL,2012.0,69.888
CHL,2013.0,68.985
CHL,2014.0,68.082
CHL,2015.0,67.179
CHL,2016.0,66.276
CHL,2017.0,65.373
CHL,2018.0,59.035
CHL,2019.0,58.508
CHL,2020.0,0.0
CHN,1990.0,110.583
CHN,1991.0,109.416
CHN,1992.0,108.249
CHN,1993.0,106.486
CHN,1994.0,104.722
CHN,1995.0,102.958
CHN,1996.0,101.194
CHN,1997.0,99.431
CHN,1998.0,97.72
CHN,1999.0,96.01
CHN,2000.0,94.3
CHN,2001.0,92.589
CHN,2002.0,90.879
CHN,2003.0,89.132
CHN,2004.0,87.384
CHN,2005.0,85.637
CHN,2006.0,83.889
CHN,2007.0,82.142
CHN,2008.0,79.626
CHN,2009.0,77.109
CHN,2010.0,74.593
CHN,2011.0,72.077
CHN,2012.0,69.561
CHN,2013.0,67.867
CHN,2014.0,66.173
CHN,2015.0,64.479
CHN,2016.0,62.785
CHN,2017.0,61.091
CHN,2018.0,60.272
CHN,2019.0,59.453
CHN,2020.0,0.0
CIV,1990.0,309.52
CIV,1991.0,315.765
CIV,1992.0,322.01
CIV,1993.0,343.424
CIV,1994.0,364.838
CIV,1995.0,386.252
CIV,1996.0,407.666
CIV,1997.0,429.08
CIV,1998.0,433.278
CIV,1999.0,437.476
CIV,2000.0,441.673
CIV,2001.0,445.871
CIV,2002.0,450.069
CIV,2003.0,443.194
CIV,2004.0,436.319
CIV,2005.0,429.445
CIV,2006.0,422.57
CIV,2007.0,415.695
CIV,2008.0,411.779
CIV,2009.0,407.864
CIV,2010.0,403.948
CIV,2011.0,400.032
CIV,2012.0,396.117
CIV,2013.0,389.765
CIV,2014.0,383.414
CIV,2015.0,377.062
CIV,2016.0,370.711
CIV,2017.0,364.359
CIV,2018.0,325.098
CIV,2019.0,320.982
CIV,2020.0,0.0
CMR,1990.0,327.286
CMR,1991.0,334.892
CMR,1992.0,342.498
CMR,1993.0,353.034
CMR,1994.0,363.569
CMR,1995.0,374.105
CMR,1996.0,384.64
CMR,1997.0,395.176
CMR,1998.0,395.723
CMR,1999.0,396.27
CMR,2000.0,396.817
CMR,2001.0,397.364
CMR,2002.0,397.911
CMR,2003.0,390.25
CMR,2004.0,382.59
CMR,2005.0,374.929
CMR,2006.0,367.269
CMR,2007.0,359.608
CMR,2008.0,354.788
CMR,2009.0,349.967
CMR,2010.0,345.146
CMR,2011.0,340.325
CMR,2012.0,335.504
CMR,2013.0,331.877
CMR,2014.0,328.25
CMR,2015.0,324.623
CMR,2016.0,320.996
CMR,2017.0,317.369
CMR,2018.0,281.332
CMR,2019.0,277.398
CMR,2020.0,0.0
COD,1990.0,332.729
COD,1991.0,330.229
COD,1992.0,327.728
COD,1993.0,328.994
COD,1994.0,330.26
COD,1995.0,331.526
COD,1996.0,332.792
COD,1997.0,334.059
COD,1998.0,328.605
COD,1999.0,323.151
COD,2000.0,317.698
COD,2001.0,312.244
COD,2002.0,306.79
COD,2003.0,299.976
COD,2004.0,293.161
COD,2005.0,286.347
COD,2006.0,279.532
COD,2007.0,272.718
COD,2008.0,267.802
COD,2009.0,262.887
COD,2010.0,257.971
COD,2011.0,253.056
COD,2012.0,248.14
COD,2013.0,243.991
COD,2014.0,239.841
COD,2015.0,235.692
COD,2016.0,231.543
COD,2017.0,227.393
COD,2018.0,224.637
COD,2019.0,221.881
COD,2020.0,0.0
COG,1990.0,308.829
COG,1991.0,319.486
COG,1992.0,330.142
COG,1993.0,343.86
COG,1994.0,357.579
COG,1995.0,371.297
COG,1996.0,385.015
COG,1997.0,398.733
COG,1998.0,401.818
COG,1999.0,404.903
COG,2000.0,407.987
COG,2001.0,411.072
COG,2002.0,414.157
COG,2003.0,397.815
COG,2004.0,381.473
COG,2005.0,365.131
COG,2006.0,348.789
COG,2007.0,332.447
COG,2008.0,319.263
COG,2009.0,306.078
COG,2010.0,292.894
COG,2011.0,279.709
COG,2012.0,266.525
COG,2013.0,259.175
COG,2014.0,251.826
COG,2015.0,244.476
COG,2016.0,237.127
COG,2017.0,229.777
COG,2018.0,240.201
COG,2019.0,237.141
COG,2020.0,0.0
COL,1990.0,128.833
COL,1991.0,127.072
COL,1992.0,125.31
COL,1993.0,123.541
COL,1994.0,121.772
COL,1995.0,120.003
COL,1996.0,118.234
COL,1997.0,116.465
COL,1998.0,114.705
COL,1999.0,112.946
COL,2000.0,111.186
COL,2001.0,109.426
COL,2002.0,107.666
COL,2003.0,105.776
COL,2004.0,103.887
COL,2005.0,101.997
COL,2006.0,100.107
COL,2007.0,98.218
COL,2008.0,97.063
COL,2009.0,95.907
COL,2010.0,94.752
COL,2011.0,93.597
COL,2012.0,92.442
COL,2013.0,91.395
COL,2014.0,90.347
COL,2015.0,89.3
COL,2016.0,88.252
COL,2017.0,87.205
COL,2018.0,77.999
COL,2019.0,77.075
COL,2020.0,0.0
COM,1990.0,273.366
COM,1991.0,268.117
COM,1992.0,262.869
COM,1993.0,259.834
COM,1994.0,256.799
COM,1995.0,253.764
COM,1996.0,250.73
COM,1997.0,247.695
COM,1998.0,246.887
COM,1999.0,246.08
COM,2000.0,245.272
COM,2001.0,244.465
COM,2002.0,243.657
COM,2003.0,240.993
COM,2004.0,238.329
COM,2005.0,235.665
COM,2006.0,233.001
COM,2007.0,230.336
COM,2008.0,226.214
COM,2009.0,222.091
COM,2010.0,217.968
COM,2011.0,213.845
COM,2012.0,209.722
COM,2013.0,207.13
COM,2014.0,204.538
COM,2015.0,201.945
COM,2016.0,199.353
COM,2017.0,196.761
COM,2018.0,194.435
COM,2019.0,192.109
COM,2020.0,0.0
CPV,1990.0,188.32
CPV,1991.0,184.963
CPV,1992.0,181.606
CPV,1993.0,176.931
CPV,1994.0,172.256
CPV,1995.0,167.581
CPV,1996.0,162.906
CPV,1997.0,158.23
CPV,1998.0,150.84
CPV,1999.0,143.449
CPV,2000.0,136.058
CPV,2001.0,128.667
CPV,2002.0,121.276
CPV,2003.0,119.991
CPV,2004.0,118.707
CPV,2005.0,117.422
CPV,2006.0,116.138
CPV,2007.0,114.853
CPV,2008.0,113.696
CPV,2009.0,112.539
CPV,2010.0,111.383
CPV,2011.0,110.226
CPV,2012.0,109.069
CPV,2013.0,106.861
CPV,2014.0,104.653
CPV,2015.0,102.445
CPV,2016.0,100.238
CPV,2017.0,98.03
CPV,2018.0,85.514
CPV,2019.0,84.455
CPV,2020.0,0.0
CRI,1990.0,82.866
CRI,1991.0,81.653
CRI,1992.0,80.441
CRI,1993.0,79.2
CRI,1994.0,77.96
CRI,1995.0,76.719
CRI,1996.0,75.479
CRI,1997.0,74.238
CRI,1998.0,73.296
CRI,1999.0,72.354
CRI,2000.0,71.411
CRI,2001.0,70.469
CRI,2002.0,69.526
CRI,2003.0,68.902
CRI,2004.0,68.277
CRI,2005.0,67.653
CRI,2006.0,67.028
CRI,2007.0,66.404
CRI,2008.0,65.508
CRI,2009.0,64.612
CRI,2010.0,63.716
CRI,2011.0,62.82
CRI,2012.0,61.924
CRI,2013.0,61.128
CRI,2014.0,60.331
CRI,2015.0,59.535
CRI,2016.0,58.738
CRI,2017.0,57.942
CRI,2018.0,56.969
CRI,2019.0,56.194
CRI,2020.0,0.0
CSS,1990.0,144.626289539679
CSS,1991.0,144.551640259398
CSS,1992.0,144.492729554888
CSS,1993.0,143.993459158619
CSS,1994.0,143.486627264004
CSS,1995.0,142.966751560885
CSS,1996.0,142.445188144147
CSS,1997.0,141.921747079359
CSS,1998.0,140.765188735424
CSS,1999.0,139.598103738036
CSS,2000.0,138.423943321639
CSS,2001.0,137.236693661554
CSS,2002.0,136.04330644212
CSS,2003.0,134.057816531352
CSS,2004.0,132.087798628012
CSS,2005.0,130.138598804425
CSS,2006.0,128.243680208933
CSS,2007.0,126.365895645038
CSS,2008.0,124.910990019106
CSS,2009.0,123.451351287282
CSS,2010.0,121.981293495264
CSS,2011.0,120.491113295531
CSS,2012.0,118.989895025637
CSS,2013.0,117.738175890182
CSS,2014.0,116.485362145111
CSS,2015.0,115.236105738707
CSS,2016.0,113.988853701013
CSS,2017.0,112.745254542235
CSS,2018.0,115.167912127807
CSS,2019.0,114.108037965993
CSS,2020.0,0.0
CUB,1990.0,105.825
CUB,1991.0,105.97
CUB,1992.0,106.115
CUB,1993.0,103.471
CUB,1994.0,100.826
CUB,1995.0,98.182
CUB,1996.0,95.538
CUB,1997.0,92.894
CUB,1998.0,91.461
CUB,1999.0,90.028
CUB,2000.0,88.595
CUB,2001.0,87.162
CUB,2002.0,85.729
CUB,2003.0,84.022
CUB,2004.0,82.314
CUB,2005.0,80.607
CUB,2006.0,78.899
CUB,2007.0,77.192
CUB,2008.0,76.435
CUB,2009.0,75.678
CUB,2010.0,74.922
CUB,2011.0,74.165
CUB,2012.0,73.408
CUB,2013.0,72.579
CUB,2014.0,71.75
CUB,2015.0,70.921
CUB,2016.0,70.092
CUB,2017.0,69.263
CUB,2018.0,73.993
CUB,2019.0,73.375
CUB,2020.0,0.0
CUW,1990.0,86.241
CUW,1991.0,86.003
CUW,1992.0,85.764
CUW,1993.0,85.699
CUW,1994.0,85.633
CUW,1995.0,85.568
CUW,1996.0,85.502
CUW,1997.0,85.436
CUW,1998.0,84.544
CUW,1999.0,83.652
CUW,2000.0,82.76
CUW,2001.0,81.868
CUW,2002.0,80.976
CUW,2003.0,79.762
CUW,2004.0,78.549
CUW,2005.0,77.335
CUW,2006.0,76.122
CUW,2007.0,74.908
CUW,2008.0,73.493
CUW,2009.0,72.077
CUW,2010.0,70.661
CUW,2011.0,69.246
CUW,2012.0,67.83
CUW,2013.0,67.083
CUW,2014.0,66.336
CUW,2015.0,65.589
CUW,2016.0,64.842
CUW,2017.0,64.096
CUW,2018.0,63.365
CUW,2019.0,62.635
CUW,2020.0,0.0
CYM,1990.0,0.0
CYM,1991.0,0.0
CYM,1992.0,0.0
CYM,1993.0,0.0
CYM,1994.0,0.0
CYM,1995.0,0.0
CYM,1996.0,0.0
CYM,1997.0,0.0
CYM,1998.0,0.0
CYM,1999.0,0.0
CYM,2000.0,0.0
CYM,2001.0,0.0
CYM,2002.0,0.0
CYM,2003.0,0.0
CYM,2004.0,0.0
CYM,2005.0,0.0
CYM,2006.0,0.0
CYM,2007.0,0.0
CYM,2008.0,0.0
CYM,2009.0,0.0
CYM,2010.0,0.0
CYM,2011.0,0.0
CYM,2012.0,0.0
CYM,2013.0,0.0
CYM,2014.0,0.0
CYM,2015.0,0.0
CYM,2016.0,0.0
CYM,2017.0,0.0
CYM,2018.0,0.0
CYM,2019.0,0.0
CYM,2020.0,0.0
CYP,1990.0,56.917
CYP,1991.0,55.865
CYP,1992.0,54.812
CYP,1993.0,53.856
CYP,1994.0,52.9
CYP,1995.0,51.943
CYP,1996.0,50.987
CYP,1997.0,50.031
CYP,1998.0,49.157
CYP,1999.0,48.283
CYP,2000.0,47.408
CYP,2001.0,46.534
CYP,2002.0,45.66
CYP,2003.0,44.866
CYP,2004.0,44.071
CYP,2005.0,43.277
CYP,2006.0,42.483
CYP,2007.0,41.688
CYP,2008.0,40.495
CYP,2009.0,39.302
CYP,2010.0,38.109
CYP,2011.0,36.915
CYP,2012.0,35.722
CYP,2013.0,35.255
CYP,2014.0,34.788
CYP,2015.0,34.322
CYP,2016.0,33.855
CYP,2017.0,33.388
CYP,2018.0,32.883
CYP,2019.0,32.42
CYP,2020.0,0.0
CZE,1990.0,95.017
CZE,1991.0,94.837
CZE,1992.0,91.241
CZE,1993.0,87.543
CZE,1994.0,84.664
CZE,1995.0,87.578
CZE,1996.0,80.073
CZE,1997.0,81.553
CZE,1998.0,76.781
CZE,1999.0,75.214
CZE,2000.0,76.137
CZE,2001.0,75.735
CZE,2002.0,72.549
CZE,2003.0,74.23
CZE,2004.0,68.716
CZE,2005.0,69.669
CZE,2006.0,66.353
CZE,2007.0,64.729
CZE,2008.0,65.342
CZE,2009.0,62.774
CZE,2010.0,60.281
CZE,2011.0,59.481
CZE,2012.0,58.327
CZE,2013.0,56.719
CZE,2014.0,53.382
CZE,2015.0,52.944
CZE,2016.0,53.283
CZE,2017.0,51.325
CZE,2018.0,50.769
CZE,2019.0,0.0
CZE,2020.0,0.0
DEU,1990.0,77.112
DEU,1991.0,76.351
DEU,1992.0,73.864
DEU,1993.0,73.332
DEU,1994.0,71.241
DEU,1995.0,70.337
DEU,1996.0,69.158
DEU,1997.0,66.885
DEU,1998.0,64.675
DEU,1999.0,64.134
DEU,2000.0,63.354
DEU,2001.0,62.08
DEU,2002.0,61.736
DEU,2003.0,60.737
DEU,2004.0,58.657
DEU,2005.0,57.71
DEU,2006.0,56.008
DEU,2007.0,55.294
DEU,2008.0,54.726
DEU,2009.0,54.228
DEU,2010.0,53.275
DEU,2011.0,52.91
DEU,2012.0,51.099
DEU,2013.0,51.743
DEU,2014.0,49.597
DEU,2015.0,50.173
DEU,2016.0,49.545
DEU,2017.0,48.026
DEU,2018.0,0.0
DEU,2019.0,0.0
DEU,2020.0,0.0
DJI,1990.0,263.589
DJI,1991.0,262.904
DJI,1992.0,262.22
DJI,1993.0,266.521
DJI,1994.0,270.823
DJI,1995.0,275.125
DJI,1996.0,279.427
DJI,1997.0,283.728
DJI,1998.0,286.648
DJI,1999.0,289.568
DJI,2000.0,292.488
DJI,2001.0,295.408
DJI,2002.0,298.328
DJI,2003.0,292.686
DJI,2004.0,287.043
DJI,2005.0,281.401
DJI,2006.0,275.758
DJI,2007.0,270.116
DJI,2008.0,263.179
DJI,2009.0,256.243
DJI,2010.0,249.306
DJI,2011.0,242.369
DJI,2012.0,235.433
DJI,2013.0,233.057
DJI,2014.0,230.682
DJI,2015.0,228.307
DJI,2016.0,225.931
DJI,2017.0,223.556
DJI,2018.0,178.345
DJI,2019.0,175.419
DJI,2020.0,0.0
DMA,1990.0,113.320444611404
DMA,1991.0,0.0
DMA,1992.0,0.0
DMA,1993.0,0.0
DMA,1994.0,0.0
DMA,1995.0,0.0
DMA,1996.0,0.0
DMA,1997.0,0.0
DMA,1998.0,0.0
DMA,1999.0,0.0
DMA,2000.0,105.0
DMA,2001.0,0.0
DMA,2002.0,0.0
DMA,2003.0,0.0
DMA,2004.0,0.0
DMA,2005.0,0.0
DMA,2006.0,0.0
DMA,2007.0,0.0
DMA,2008.0,0.0
DMA,2009.0,0.0
DMA,2010.0,0.0
DMA,2011.0,0.0
DMA,2012.0,0.0
DMA,2013.0,0.0
DMA,2014.0,0.0
DMA,2015.0,0.0
DMA,2016.0,0.0
DMA,2017.0,0.0
DMA,2018.0,0.0
DMA,2019.0,0.0
DMA,2020.0,0.0
DNK,1990.0,101.117
DNK,1991.0,95.335
DNK,1992.0,94.805
DNK,1993.0,94.326
DNK,1994.0,92.219
DNK,1995.0,93.451
DNK,1996.0,87.663
DNK,1997.0,87.251
DNK,1998.0,80.569
DNK,1999.0,82.145
DNK,2000.0,78.859
DNK,2001.0,78.517
DNK,2002.0,75.793
DNK,2003.0,71.845
DNK,2004.0,73.652
DNK,2005.0,69.267
DNK,2006.0,68.409
DNK,2007.0,69.511
DNK,2008.0,67.182
DNK,2009.0,64.924
DNK,2010.0,63.005
DNK,2011.0,59.047
DNK,2012.0,57.616
DNK,2013.0,54.62
DNK,2014.0,51.817
DNK,2015.0,51.397
DNK,2016.0,51.652
DNK,2017.0,47.453
DNK,2018.0,48.343
DNK,2019.0,43.817
DNK,2020.0,0.0
DOM,1990.0,163.889
DOM,1991.0,161.211
DOM,1992.0,158.533
DOM,1993.0,156.532
DOM,1994.0,154.531
DOM,1995.0,152.53
DOM,1996.0,150.529
DOM,1997.0,148.527
DOM,1998.0,146.646
DOM,1999.0,144.764
DOM,2000.0,142.882
DOM,2001.0,141.0
DOM,2002.0,139.118
DOM,2003.0,137.428
DOM,2004.0,135.737
DOM,2005.0,134.046
DOM,2006.0,132.356
DOM,2007.0,130.665
DOM,2008.0,129.108
DOM,2009.0,127.55
DOM,2010.0,125.992
DOM,2011.0,124.435
DOM,2012.0,122.877
DOM,2013.0,121.656
DOM,2014.0,120.435
DOM,2015.0,119.214
DOM,2016.0,117.993
DOM,2017.0,116.772
DOM,2018.0,114.55
DOM,2019.0,113.549
DOM,2020.0,0.0
DZA,1990.0,151.969
DZA,1991.0,149.919
DZA,1992.0,147.869
DZA,1993.0,144.879
DZA,1994.0,141.89
DZA,1995.0,138.9
DZA,1996.0,135.911
DZA,1997.0,132.921
DZA,1998.0,129.367
DZA,1999.0,125.812
DZA,2000.0,122.258
DZA,2001.0,118.703
DZA,2002.0,115.149
DZA,2003.0,111.533
DZA,2004.0,107.917
DZA,2005.0,104.301
DZA,2006.0,100.685
DZA,2007.0,97.069
DZA,2008.0,95.34
DZA,2009.0,93.611
DZA,2010.0,91.882
DZA,2011.0,90.153
DZA,2012.0,88.423
DZA,2013.0,87.096
DZA,2014.0,85.768
DZA,2015.0,84.44
DZA,2016.0,83.113
DZA,2017.0,81.785
DZA,2018.0,80.672
DZA,2019.0,79.539
DZA,2020.0,0.0
EAP,1990.0,126.541649313276
EAP,1991.0,125.027177207949
EAP,1992.0,123.467401819391
EAP,1993.0,121.939729572136
EAP,1994.0,120.423958600734
EAP,1995.0,118.940706567625
EAP,1996.0,117.3774800655
EAP,1997.0,115.882493424182
EAP,1998.0,114.457404802394
EAP,1999.0,113.006128148095
EAP,2000.0,111.495486919373
EAP,2001.0,109.968040273168
EAP,2002.0,108.377589148772
EAP,2003.0,106.470437133678
EAP,2004.0,104.579691930951
EAP,2005.0,102.730633814371
EAP,2006.0,100.921260746212
EAP,2007.0,99.1420213058377
EAP,2008.0,96.9200869802179
EAP,2009.0,94.7171498165682
EAP,2010.0,92.5278229383613
EAP,2011.0,90.3697523312548
EAP,2012.0,88.2202679432203
EAP,2013.0,86.6665758855709
EAP,2014.0,85.1256022526856
EAP,2015.0,83.6011090359043
EAP,2016.0,82.0704757397608
EAP,2017.0,80.5567919632936
EAP,2018.0,77.8801032169921
EAP,2019.0,77.0824525284342
EAP,2020.0,0.0
EAR,1990.0,208.844569507388
EAR,1991.0,205.08261961443
EAR,1992.0,201.30987712684
EAR,1993.0,198.373084592718
EAR,1994.0,195.49967662418
EAR,1995.0,192.667350261949
EAR,1996.0,189.809033086531
EAR,1997.0,186.98157585203
EAR,1998.0,185.329782044876
EAR,1999.0,183.680420741774
EAR,2000.0,182.011573162557
EAR,2001.0,180.296903993321
EAR,2002.0,178.577413174947
EAR,2003.0,175.572339722654
EAR,2004.0,172.562830435558
EAR,2005.0,169.565507086863
EAR,2006.0,166.546380889732
EAR,2007.0,163.529452638832
EAR,2008.0,159.240074240056
EAR,2009.0,154.977135359677
EAR,2010.0,150.730380817523
EAR,2011.0,146.497743572227
EAR,2012.0,142.274927005222
EAR,2013.0,139.760177426563
EAR,2014.0,137.247244547329
EAR,2015.0,134.732019883606
EAR,2016.0,132.216399348077
EAR,2017.0,129.932502805502
EAR,2018.0,133.166601529844
EAR,2019.0,131.385754544078
EAR,2020.0,0.0
EAS,1990.0,119.022664728508
EAS,1991.0,117.534973461332
EAS,1992.0,116.039681349093
EAS,1993.0,114.599706496513
EAS,1994.0,113.117510665719
EAS,1995.0,111.881352744998
EAS,1996.0,110.314654093177
EAS,1997.0,108.873940189713
EAS,1998.0,107.571751213399
EAS,1999.0,106.254916353498
EAS,2000.0,104.793357901658
EAS,2001.0,103.307203430352
EAS,2002.0,101.790294912365
EAS,2003.0,100.109779886581
EAS,2004.0,98.4758755196651
EAS,2005.0,96.8332218973985
EAS,2006.0,95.1572812554232
EAS,2007.0,93.5035911064047
EAS,2008.0,91.4465203074132
EAS,2009.0,89.4267495907695
EAS,2010.0,87.4159565890449
EAS,2011.0,85.6813328634723
EAS,2012.0,83.454174979371
EAS,2013.0,82.0165052428014
EAS,2014.0,80.6696547609149
EAS,2015.0,79.186071903524
EAS,2016.0,77.7938189458893
EAS,2017.0,76.3259071336116
EAS,2018.0,73.9225944254405
EAS,2019.0,73.4950740075349
EAS,2020.0,0.0
ECA,1990.0,118.245131241489
ECA,1991.0,120.338949574293
ECA,1992.0,126.22818278708
ECA,1993.0,139.353995945332
ECA,1994.0,147.245556905887
ECA,1995.0,144.934499595884
ECA,1996.0,138.252846530391
ECA,1997.0,132.896129727408
ECA,1998.0,129.027761143198
ECA,1999.0,133.575443994221
ECA,2000.0,135.973103587611
ECA,2001.0,137.511271504009
ECA,2002.0,139.928608723737
ECA,2003.0,140.960190353482
ECA,2004.0,138.601005924111
ECA,2005.0,138.032901326008
ECA,2006.0,129.883991354675
ECA,2007.0,125.23825737408
ECA,2008.0,123.251556322383
ECA,2009.0,117.149124653321
ECA,2010.0,114.096458255528
ECA,2011.0,109.593154494383
ECA,2012.0,105.828648911988
ECA,2013.0,103.260622345876
ECA,2014.0,101.197706910124
ECA,2015.0,0.0
ECA,2016.0,0.0
ECA,2017.0,0.0
ECA,2018.0,0.0
ECA,2019.0,0.0
ECA,2020.0,0.0
ECS,1990.0,95.2550196224544
ECS,1991.0,95.8867402145827
ECS,1992.0,97.60954043048
ECS,1993.0,103.312240188733
ECS,1994.0,106.143483633412
ECS,1995.0,104.721158145808
ECS,1996.0,100.776281066982
ECS,1997.0,97.5468190716749
ECS,1998.0,95.1797674906474
ECS,1999.0,96.8912870240711
ECS,2000.0,97.5214365794775
ECS,2001.0,97.6402799420591
ECS,2002.0,98.1726615284988
ECS,2003.0,98.3150512929279
ECS,2004.0,96.0937365998082
ECS,2005.0,95.4669985369872
ECS,2006.0,91.0628772425831
ECS,2007.0,88.6068726089319
ECS,2008.0,87.3565238077154
ECS,2009.0,84.127057191476
ECS,2010.0,81.8336635945545
ECS,2011.0,79.4942689101179
ECS,2012.0,77.0231595573904
ECS,2013.0,75.4311214204816
ECS,2014.0,72.1178736179784
ECS,2015.0,60.8509852502031
ECS,2016.0,59.8766520714878
ECS,2017.0,58.7329022633054
ECS,2018.0,0.0
ECS,2019.0,0.0
ECS,2020.0,0.0
ECU,1990.0,129.75
ECU,1991.0,127.187
ECU,1992.0,124.624
ECU,1993.0,123.823
ECU,1994.0,123.022
ECU,1995.0,122.221
ECU,1996.0,121.42
ECU,1997.0,120.619
ECU,1998.0,118.773
ECU,1999.0,116.926
ECU,2000.0,115.08
ECU,2001.0,113.234
ECU,2002.0,111.388
ECU,2003.0,108.771
ECU,2004.0,106.154
ECU,2005.0,103.537
ECU,2006.0,100.92
ECU,2007.0,98.303
ECU,2008.0,96.592
ECU,2009.0,94.881
ECU,2010.0,93.17
ECU,2011.0,91.459
ECU,2012.0,89.748
ECU,2013.0,88.508
ECU,2014.0,87.269
ECU,2015.0,86.029
ECU,2016.0,84.789
ECU,2017.0,83.55
ECU,2018.0,88.072
ECU,2019.0,86.933
ECU,2020.0,0.0
EGY,1990.0,143.655
EGY,1991.0,142.621
EGY,1992.0,141.586
EGY,1993.0,140.747
EGY,1994.0,139.908
EGY,1995.0,139.07
EGY,1996.0,138.231
EGY,1997.0,137.392
EGY,1998.0,136.592
EGY,1999.0,135.791
EGY,2000.0,134.99
EGY,2001.0,134.19
EGY,2002.0,133.389
EGY,2003.0,132.622
EGY,2004.0,131.856
EGY,2005.0,131.089
EGY,2006.0,130.322
EGY,2007.0,129.555
EGY,2008.0,127.104
EGY,2009.0,124.653
EGY,2010.0,122.203
EGY,2011.0,119.752
EGY,2012.0,117.301
EGY,2013.0,115.207
EGY,2014.0,113.113
EGY,2015.0,111.018
EGY,2016.0,108.924
EGY,2017.0,106.83
EGY,2018.0,105.456
EGY,2019.0,104.038
EGY,2020.0,0.0
EMU,1990.0,70.6405820165241
EMU,1991.0,70.1118215756502
EMU,1992.0,68.4300400301767
EMU,1993.0,68.5370789662654
EMU,1994.0,67.4072442979542
EMU,1995.0,66.4960587792738
EMU,1996.0,65.1192351306395
EMU,1997.0,63.0300330136707
EMU,1998.0,61.8789801868136
EMU,1999.0,60.9361097070154
EMU,2000.0,60.0924532330737
EMU,2001.0,59.3978452170512
